	country_code	country	localite	category	value	date	sources	link	sdr_id	sdr_name	sdr_level	ndate	cum_sum
2894	GN	Guinea	Siguiri	Deaths	3	41882	Gvt	Sitrep N138 1Sep	22	Siguiri	ADM2	2014-08-31	51805
2899	GN	Guinea	Telimele	Deaths	10	41882	Gvt	Sitrep N138 1Sep	28	Telimele	ADM2	2014-08-31	51815
2904	GN	Guinea	Yomou	Deaths	3	41882	Gvt	Sitrep N138 1Sep	42	Yomou	ADM2	2014-08-31	51818
2909	LR	Liberia	Bomi County	Deaths	33	41882	Gvt	Sitrep 108 31 Aug	5513	Bomi	ADM1	2014-08-31	51851
2914	LR	Liberia	Bong County	Deaths	41	41882	Gvt	Sitrep 108 31 Aug	5514	Bong	ADM1	2014-08-31	51892
2919	LR	Liberia	Gbarpolu County 	Deaths	0	41882	Gvt	Sitrep 108 31 Aug	5515	Gbarpolu	ADM1	2014-08-31	51892
2924	LR	Liberia	Grand Bassa	Deaths	12	41882	Gvt	Sitrep 108 31 Aug	5516	Grand Bassa	ADM1	2014-08-31	51904
2929	LR	Liberia	Grand Cape Mount	Deaths	8	41882	Gvt	Sitrep 108 31 Aug	5517	Grand Cape Mount	ADM1	2014-08-31	51912
2934	LR	Liberia	Grand Gedeh	Deaths	2	41882	Gvt	Sitrep 108 31 Aug	5518	Grand Gedeh	ADM1	2014-08-31	51914
2939	LR	Liberia	Lofa County	Deaths	311	41882	Gvt	Sitrep 108 31 Aug	5520	Lofa	ADM1	2014-08-31	52225
2944	LR	Liberia	Margibi County	Deaths	106	41882	Gvt	Sitrep 108 31 Aug	5521	Margibi	ADM1	2014-08-31	52331
2949	LR	Liberia	Montserrado County	Deaths	380	41882	Gvt	Sitrep 108 31 Aug	5523	Montserrado	ADM1	2014-08-31	52711
2954	LR	Liberia	National	Deaths	970	41882	Gvt	Sitrep 108 31 Aug	0			2014-08-31	53681
2959	LR	Liberia	Nimba County	Deaths	71	41882	Gvt	Sitrep 108 31 Aug	5524	Nimba	ADM1	2014-08-31	53752
2964	LR	Liberia	River Gee County	Deaths	5	41882	Gvt	Sitrep 108 31 Aug	5525	River Gee	ADM1	2014-08-31	53757
2969	LR	Liberia	RiverCess County	Deaths	1	41882	Gvt	Sitrep 108 31 Aug	10714	Rivercess	ADM1	2014-08-31	53758
2974	LR	Liberia	Sinoe County	Deaths	0	41882	Gvt	Sitrep 108 31 Aug	5526	Sinoe	ADM1	2014-08-31	53758
2979	SL	Sierra Leone	Bo	Deaths	15	41882	WHO	Sitrep 1sep	8625	Bo	ADM2	2014-08-31	53773
2984	SL	Sierra Leone	Bombali	Deaths	6	41882	WHO	Sitrep 1sep	8623	Bombali	ADM2	2014-08-31	53779
2989	SL	Sierra Leone	Bonthe	Deaths	1	41882	WHO	Sitrep 1sep	8624	Bonthe	ADM2	2014-08-31	53780
2994	SL	Sierra Leone	Kailahun	Deaths	263	41882	WHO	Sitrep 1sep	8626	Kailahun	ADM2	2014-08-31	54043
2999	SL	Sierra Leone	Kambia	Deaths	0	41882	WHO	Sitrep 1sep	8627	Kambia	ADM2	2014-08-31	54043
3004	SL	Sierra Leone	Kenema	Deaths	177	41882	WHO	Sitrep 1sep	8628	Kenema	ADM2	2014-08-31	54220
3009	SL	Sierra Leone	Koinadugu	Deaths	0	41882	WHO	Sitrep 1sep	8629	Koinadugu	ADM2	2014-08-31	54220
3014	SL	Sierra Leone	Kono	Deaths	1	41882	WHO	Sitrep 1sep	8630	Kono	ADM2	2014-08-31	54221
3019	SL	Sierra Leone	Moyamba	Deaths	4	41882	WHO	Sitrep 1sep	8631	Moyamba	ADM2	2014-08-31	54225
3024	SL	Sierra Leone	National	Deaths	480	41882	WHO	Sitrep 1sep	0			2014-08-31	54705
3029	SL	Sierra Leone	Port Loko	Deaths	4	41882	WHO	Sitrep 1sep	8632	Port Loko	ADM2	2014-08-31	54709
3034	SL	Sierra Leone	Pujehun	Deaths	1	41882	WHO	Sitrep 1sep	8633	Pujehun	ADM2	2014-08-31	54710
3039	SL	Sierra Leone	Tonkolili	Deaths	2	41882	WHO	Sitrep 1sep	8634	Tonkolili	ADM2	2014-08-31	54712
3044	SL	Sierra Leone	Western Area Rural	Deaths	2	41882	WHO	Sitrep 1sep	149746	Western Area Rural	ADM2	2014-08-31	54714
3049	SL	Sierra Leone	Western Area Urban	Deaths	4	41882	WHO	Sitrep 1sep	149745	Western Area Urban	ADM2	2014-08-31	54718
3054	GN	Guinea	Boffa	Deaths	16	41883	Gvt	Sitrep 139 02Sep	9	Boffa	ADM2	2014-09-01	54734
3060	GN	Guinea	Conakry	Deaths	56	41883	Gvt	Sitrep 139 02Sep	2	Conakry	ADM1	2014-09-01	54790
3066	GN	Guinea	Coyah	Deaths	0	41883	Gvt	Sitrep 139 02Sep	23	Coyah	ADM2	2014-09-01	54790
3072	GN	Guinea	Dabola	Deaths	4	41883	Gvt	Sitrep 139 02Sep	14	Dabola	ADM2	2014-09-01	54794
3078	GN	Guinea	Dinguiraye	Deaths	1	41883	Gvt	Sitrep 139 02Sep	15	Dinguiraye	ADM2	2014-09-01	54795
3084	GN	Guinea	Dubreka	Deaths	3	41883	Gvt	Sitrep 139 02Sep	24	Dubreka	ADM2	2014-09-01	54798
3090	GN	Guinea	Forécariah	Deaths	3	41883	Gvt	Sitrep 139 02Sep	0			2014-09-01	54801
3096	GN	Guinea	Gueckedou	Deaths	283	41883	Gvt	Sitrep 139 02Sep	38	Gueckedou	ADM2	2014-09-01	55084
3102	GN	Guinea	Kerouane	Deaths	0	41883	Gvt	Sitrep 139 02Sep	19	Kerouane	ADM2	2014-09-01	55084
3108	GN	Guinea	Kissidougou	Deaths	6	41883	Gvt	Sitrep 139 02Sep	17	Kissidougou	ADM2	2014-09-01	55090
3114	GN	Guinea	Kouroussa	Deaths	4	41883	Gvt	Sitrep 139 02Sep	20	Kouroussa	ADM2	2014-09-01	55094
3120	GN	Guinea	Macenta	Deaths	99	41883	Gvt	Sitrep 139 02Sep	40	Macenta	ADM2	2014-09-01	55193
3126	GN	Guinea	National	Deaths	501	41883	Gvt	Sitrep 139 02Sep	0			2014-09-01	55694
3132	GN	Guinea	Nzerekore	Deaths	6	41883	Gvt	Sitrep 139 02Sep	8	Nzerekore	ADM1	2014-09-01	55700
3138	GN	Guinea	Pita	Deaths	3	41883	Gvt	Sitrep 139 02Sep	36	Pita	ADM2	2014-09-01	55703
3144	GN	Guinea	Siguiri	Deaths	3	41883	Gvt	Sitrep 139 02Sep	22	Siguiri	ADM2	2014-09-01	55706
3150	GN	Guinea	Telimele	Deaths	10	41883	Gvt	Sitrep 139 02Sep	28	Telimele	ADM2	2014-09-01	55716
3156	GN	Guinea	Yomou	Deaths	4	41883	Gvt	Sitrep 139 02Sep	42	Yomou	ADM2	2014-09-01	55720
3162	LR	Liberia	Bomi County	Deaths	34	41883	Gvt	Sitrep 109 1sep	5513	Bomi	ADM1	2014-09-01	55754
3167	LR	Liberia	Bong County	Deaths	41	41883	Gvt	Sitrep 109 1sep	5514	Bong	ADM1	2014-09-01	55795
3172	LR	Liberia	Gbarpolu County 	Deaths	0	41883	Gvt	Sitrep 109 1sep	5515	Gbarpolu	ADM1	2014-09-01	55795
3177	LR	Liberia	Grand Bassa	Deaths	12	41883	Gvt	Sitrep 109 1sep	5516	Grand Bassa	ADM1	2014-09-01	55807
3182	LR	Liberia	Grand Cape Mount	Deaths	8	41883	Gvt	Sitrep 109 1sep	5517	Grand Cape Mount	ADM1	2014-09-01	55815
3187	LR	Liberia	Grand Gedeh	Deaths	2	41883	Gvt	Sitrep 109 1sep	5518	Grand Gedeh	ADM1	2014-09-01	55817
3192	LR	Liberia	Lofa County	Deaths	315	41883	Gvt	Sitrep 109 1sep	5520	Lofa	ADM1	2014-09-01	56132
3197	LR	Liberia	Margibi County	Deaths	106	41883	Gvt	Sitrep 109 1sep	5521	Margibi	ADM1	2014-09-01	56238
3202	LR	Liberia	Montserrado County	Deaths	408	41883	Gvt	Sitrep 109 1sep	5523	Montserrado	ADM1	2014-09-01	56646
3207	LR	Liberia	National	Deaths	1004	41883	Gvt	Sitrep 109 1sep	0			2014-09-01	57650
3212	LR	Liberia	Nimba County	Deaths	72	41883	Gvt	Sitrep 109 1sep	5524	Nimba	ADM1	2014-09-01	57722
3217	LR	Liberia	River Gee County	Deaths	5	41883	Gvt	Sitrep 109 1sep	5525	River Gee	ADM1	2014-09-01	57727
3222	LR	Liberia	RiverCess County	Deaths	1	41883	Gvt	Sitrep 109 1sep	10714	Rivercess	ADM1	2014-09-01	57728
3227	LR	Liberia	Sinoe County	Deaths	0	41883	Gvt	Sitrep 109 1sep	5526	Sinoe	ADM1	2014-09-01	57728
3232	NG	Nigeria	Lagos	Deaths	6	41883	Gvt	Sitrep N33 1Sep	7848	Lagos	ADM1	2014-09-01	57734
3237	NG	Nigeria	National	Deaths	7	41883	Gvt	Sitrep N33 1Sep	0			2014-09-01	57741
3242	NG	Nigeria	Rivers	Deaths	1	41883	Gvt	Sitrep N33 1Sep	7856	Rivers	ADM1	2014-09-01	57742
3247	GN	Guinea	Boffa	Deaths	16	41884	Gvt	Sitrep N140 3Sep	9	Boffa	ADM2	2014-09-02	57758
3253	GN	Guinea	Conakry	Deaths	57	41884	Gvt	Sitrep N140 3Sep	2	Conakry	ADM1	2014-09-02	57815
3259	GN	Guinea	Coyah	Deaths	0	41884	Gvt	Sitrep N140 3Sep	23	Coyah	ADM2	2014-09-02	57815
3265	GN	Guinea	Dabola	Deaths	4	41884	Gvt	Sitrep N140 3Sep	14	Dabola	ADM2	2014-09-02	57819
3271	GN	Guinea	Dinguiraye	Deaths	1	41884	Gvt	Sitrep N140 3Sep	15	Dinguiraye	ADM2	2014-09-02	57820
3277	GN	Guinea	Dubreka	Deaths	4	41884	Gvt	Sitrep N140 3Sep	24	Dubreka	ADM2	2014-09-02	57824
3283	GN	Guinea	Forécariah	Deaths	4	41884	Gvt	Sitrep N140 3Sep	0			2014-09-02	57828
3289	GN	Guinea	Gueckedou	Deaths	284	41884	Gvt	Sitrep N140 3Sep	38	Gueckedou	ADM2	2014-09-02	58112
3295	GN	Guinea	Kerouane	Deaths	0	41884	Gvt	Sitrep N140 3Sep	19	Kerouane	ADM2	2014-09-02	58112
3301	GN	Guinea	Kissidougou	Deaths	6	41884	Gvt	Sitrep N140 3Sep	17	Kissidougou	ADM2	2014-09-02	58118
3307	GN	Guinea	Kouroussa	Deaths	4	41884	Gvt	Sitrep N140 3Sep	20	Kouroussa	ADM2	2014-09-02	58122
3313	GN	Guinea	Macenta	Deaths	111	41884	Gvt	Sitrep N140 3Sep	40	Macenta	ADM2	2014-09-02	58233
3319	GN	Guinea	National	Deaths	517	41884	Gvt	Sitrep N140 3Sep	0			2014-09-02	58750
3325	GN	Guinea	Nzerekore	Deaths	6	41884	Gvt	Sitrep N140 3Sep	8	Nzerekore	ADM1	2014-09-02	58756
3331	GN	Guinea	Pita	Deaths	3	41884	Gvt	Sitrep N140 3Sep	36	Pita	ADM2	2014-09-02	58759
3337	GN	Guinea	Siguiri	Deaths	3	41884	Gvt	Sitrep N140 3Sep	22	Siguiri	ADM2	2014-09-02	58762
3343	GN	Guinea	Telimele	Deaths	10	41884	Gvt	Sitrep N140 3Sep	28	Telimele	ADM2	2014-09-02	58772
3349	GN	Guinea	Yomou	Deaths	4	41884	Gvt	Sitrep N140 3Sep	42	Yomou	ADM2	2014-09-02	58776
3355	LR	Liberia	Bomi County	Deaths	34	41884	Gvt	https://wca.humanitarianresponse.info/en/system/files/documents/files/Liberia%20Ebola%20SitRep%20110%20Sept%202%2C%202014.pdf	5513	Bomi	ADM1	2014-09-02	58810
3361	LR	Liberia	Bong County	Deaths	41	41884	Gvt	https://wca.humanitarianresponse.info/en/system/files/documents/files/Liberia%20Ebola%20SitRep%20110%20Sept%202%2C%202014.pdf	5514	Bong	ADM1	2014-09-02	58851
3367	LR	Liberia	Gbarpolu County 	Deaths	0	41884	Gvt	https://wca.humanitarianresponse.info/en/system/files/documents/files/Liberia%20Ebola%20SitRep%20110%20Sept%202%2C%202014.pdf	5515	Gbarpolu	ADM1	2014-09-02	58851
3373	LR	Liberia	Grand Bassa	Deaths	19	41884	Gvt	https://wca.humanitarianresponse.info/en/system/files/documents/files/Liberia%20Ebola%20SitRep%20110%20Sept%202%2C%202014.pdf	5516	Grand Bassa	ADM1	2014-09-02	58870
3379	LR	Liberia	Grand Cape Mount	Deaths	9	41884	Gvt	https://wca.humanitarianresponse.info/en/system/files/documents/files/Liberia%20Ebola%20SitRep%20110%20Sept%202%2C%202014.pdf	5517	Grand Cape Mount	ADM1	2014-09-02	58879
3385	LR	Liberia	Grand Gedeh	Deaths	2	41884	Gvt	https://wca.humanitarianresponse.info/en/system/files/documents/files/Liberia%20Ebola%20SitRep%20110%20Sept%202%2C%202014.pdf	5518	Grand Gedeh	ADM1	2014-09-02	58881
3391	LR	Liberia	Lofa County	Deaths	320	41884	Gvt	https://wca.humanitarianresponse.info/en/system/files/documents/files/Liberia%20Ebola%20SitRep%20110%20Sept%202%2C%202014.pdf	5520	Lofa	ADM1	2014-09-02	59201
3397	LR	Liberia	Margibi County	Deaths	111	41884	Gvt	https://wca.humanitarianresponse.info/en/system/files/documents/files/Liberia%20Ebola%20SitRep%20110%20Sept%202%2C%202014.pdf	5521	Margibi	ADM1	2014-09-02	59312
3403	LR	Liberia	Montserrado County	Deaths	437	41884	Gvt	https://wca.humanitarianresponse.info/en/system/files/documents/files/Liberia%20Ebola%20SitRep%20110%20Sept%202%2C%202014.pdf	5523	Montserrado	ADM1	2014-09-02	59749
3409	LR	Liberia	National	Deaths	1051	41884	Gvt	https://wca.humanitarianresponse.info/en/system/files/documents/files/Liberia%20Ebola%20SitRep%20110%20Sept%202%2C%202014.pdf	0			2014-09-02	60800
3415	LR	Liberia	Nimba County	Deaths	72	41884	Gvt	https://wca.humanitarianresponse.info/en/system/files/documents/files/Liberia%20Ebola%20SitRep%20110%20Sept%202%2C%202014.pdf	5524	Nimba	ADM1	2014-09-02	60872
3421	LR	Liberia	River Gee County	Deaths	5	41884	Gvt	https://wca.humanitarianresponse.info/en/system/files/documents/files/Liberia%20Ebola%20SitRep%20110%20Sept%202%2C%202014.pdf	5525	River Gee	ADM1	2014-09-02	60877
3427	LR	Liberia	RiverCess County	Deaths	1	41884	Gvt	https://wca.humanitarianresponse.info/en/system/files/documents/files/Liberia%20Ebola%20SitRep%20110%20Sept%202%2C%202014.pdf	10714	Rivercess	ADM1	2014-09-02	60878
3433	LR	Liberia	Sinoe County	Deaths	0	41884	Gvt	https://wca.humanitarianresponse.info/en/system/files/documents/files/Liberia%20Ebola%20SitRep%20110%20Sept%202%2C%202014.pdf	5526	Sinoe	ADM1	2014-09-02	60878
3439	SL	Sierra Leone	Bo	Deaths	16	41884	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-98.pdf	8625	Bo	ADM2	2014-09-02	60894
3445	SL	Sierra Leone	Bombali	Deaths	6	41884	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-98.pdf	8623	Bombali	ADM2	2014-09-02	60900
3451	SL	Sierra Leone	Bonthe	Deaths	1	41884	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-98.pdf	8624	Bonthe	ADM2	2014-09-02	60901
3457	SL	Sierra Leone	Kailahun	Deaths	219	41884	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-98.pdf	8626	Kailahun	ADM2	2014-09-02	61120
3463	SL	Sierra Leone	Kambia	Deaths	0	41884	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-98.pdf	8627	Kambia	ADM2	2014-09-02	61120
3469	SL	Sierra Leone	Kenema	Deaths	185	41884	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-98.pdf	8628	Kenema	ADM2	2014-09-02	61305
3475	SL	Sierra Leone	Koinadugu	Deaths	0	41884	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-98.pdf	8629	Koinadugu	ADM2	2014-09-02	61305
3481	SL	Sierra Leone	Kono	Deaths	3	41884	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-98.pdf	8630	Kono	ADM2	2014-09-02	61308
3487	SL	Sierra Leone	Moyamba	Deaths	4	41884	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-98.pdf	8631	Moyamba	ADM2	2014-09-02	61312
3493	SL	Sierra Leone	National	Deaths	447	41884	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-98.pdf	0			2014-09-02	61759
3499	SL	Sierra Leone	Port Loko	Deaths	4	41884	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-98.pdf	8632	Port Loko	ADM2	2014-09-02	61763
3505	SL	Sierra Leone	Pujehun	Deaths	1	41884	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-98.pdf	8633	Pujehun	ADM2	2014-09-02	61764
3511	SL	Sierra Leone	Tonkolili	Deaths	2	41884	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-98.pdf	8634	Tonkolili	ADM2	2014-09-02	61766
3517	SL	Sierra Leone	Western area rural	Deaths	2	41884	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-98.pdf	149746	Western Area Rural	ADM2	2014-09-02	61768
3523	SL	Sierra Leone	Western area urban	Deaths	4	41884	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-98.pdf	149745	Western Area Urban	ADM2	2014-09-02	61772
3529	GN	Guinea	Boffa	Deaths	16	41885	Gvt	Sitrep N141 4Sep	9	Boffa	ADM2	2014-09-03	61788
3535	GN	Guinea	Conakry	Deaths	57	41885	Gvt	Sitrep N141 4Sep	2	Conakry	ADM1	2014-09-03	61845
3541	GN	Guinea	Coyah	Deaths	0	41885	Gvt	Sitrep N141 4Sep	23	Coyah	ADM2	2014-09-03	61845
3547	GN	Guinea	Dabola	Deaths	4	41885	Gvt	Sitrep N141 4Sep	14	Dabola	ADM2	2014-09-03	61849
3553	GN	Guinea	Dinguiraye	Deaths	1	41885	Gvt	Sitrep N141 4Sep	15	Dinguiraye	ADM2	2014-09-03	61850
3559	GN	Guinea	Dubreka	Deaths	4	41885	Gvt	Sitrep N141 4Sep	24	Dubreka	ADM2	2014-09-03	61854
3565	GN	Guinea	Forécariah	Deaths	4	41885	Gvt	Sitrep N141 4Sep	0			2014-09-03	61858
3571	GN	Guinea	Gueckedou	Deaths	284	41885	Gvt	Sitrep N141 4Sep	38	Gueckedou	ADM2	2014-09-03	62142
3577	GN	Guinea	Kerouane	Deaths	0	41885	Gvt	Sitrep N141 4Sep	19	Kerouane	ADM2	2014-09-03	62142
3583	GN	Guinea	Kissidougou	Deaths	6	41885	Gvt	Sitrep N141 4Sep	17	Kissidougou	ADM2	2014-09-03	62148
3589	GN	Guinea	Kouroussa	Deaths	4	41885	Gvt	Sitrep N141 4Sep	20	Kouroussa	ADM2	2014-09-03	62152
3595	GN	Guinea	Macenta	Deaths	116	41885	Gvt	Sitrep N141 4Sep	40	Macenta	ADM2	2014-09-03	62268
3601	GN	Guinea	National	Deaths	522	41885	Gvt	Sitrep N141 4Sep	0			2014-09-03	62790
3607	GN	Guinea	Nzerekore	Deaths	6	41885	Gvt	Sitrep N141 4Sep	8	Nzerekore	ADM1	2014-09-03	62796
3613	GN	Guinea	Pita	Deaths	3	41885	Gvt	Sitrep N141 4Sep	36	Pita	ADM2	2014-09-03	62799
3619	GN	Guinea	Siguiri	Deaths	3	41885	Gvt	Sitrep N141 4Sep	22	Siguiri	ADM2	2014-09-03	62802
3625	GN	Guinea	Telimele	Deaths	10	41885	Gvt	Sitrep N141 4Sep	28	Telimele	ADM2	2014-09-03	62812
3631	GN	Guinea	Yomou	Deaths	4	41885	Gvt	Sitrep N141 4Sep	42	Yomou	ADM2	2014-09-03	62816
3637	LR	Liberia	Bomi County	Deaths	34	41885	Gvt	Sitrep N111 3Sep	5513	Bomi	ADM1	2014-09-03	62850
3643	LR	Liberia	Bong County	Deaths	43	41885	Gvt	Sitrep N111 3Sep	5514	Bong	ADM1	2014-09-03	62893
3649	LR	Liberia	Gbarpolu County 	Deaths	0	41885	Gvt	Sitrep N111 3Sep	5515	Gbarpolu	ADM1	2014-09-03	62893
3655	LR	Liberia	Grand Bassa	Deaths	19	41885	Gvt	Sitrep N111 3Sep	5516	Grand Bassa	ADM1	2014-09-03	62912
3661	LR	Liberia	Grand Cape Mount	Deaths	10	41885	Gvt	Sitrep N111 3Sep	5517	Grand Cape Mount	ADM1	2014-09-03	62922
3667	LR	Liberia	Grand Gedeh	Deaths	2	41885	Gvt	Sitrep N111 3Sep	5518	Grand Gedeh	ADM1	2014-09-03	62924
3673	LR	Liberia	Lofa County	Deaths	327	41885	Gvt	Sitrep N111 3Sep	5520	Lofa	ADM1	2014-09-03	63251
3679	LR	Liberia	Margibi County	Deaths	111	41885	Gvt	Sitrep N111 3Sep	5521	Margibi	ADM1	2014-09-03	63362
3685	LR	Liberia	Montserrado County	Deaths	451	41885	Gvt	Sitrep N111 3Sep	5523	Montserrado	ADM1	2014-09-03	63813
3691	LR	Liberia	National	Deaths	1078	41885	Gvt	Sitrep N111 3Sep	0			2014-09-03	64891
3697	LR	Liberia	Nimba County	Deaths	75	41885	Gvt	Sitrep N111 3Sep	5524	Nimba	ADM1	2014-09-03	64966
3703	LR	Liberia	River Gee County	Deaths	5	41885	Gvt	Sitrep N111 3Sep	5525	River Gee	ADM1	2014-09-03	64971
3709	LR	Liberia	RiverCess County	Deaths	1	41885	Gvt	Sitrep N111 3Sep	10714	Rivercess	ADM1	2014-09-03	64972
3715	LR	Liberia	Sinoe County	Deaths	0	41885	Gvt	Sitrep N111 3Sep	5526	Sinoe	ADM1	2014-09-03	64972
3721	SL	Sierra Leone	Bo	Deaths	16	41885	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-99.pdf	8625	Bo	ADM2	2014-09-03	64988
3727	SL	Sierra Leone	Bombali	Deaths	6	41885	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-99.pdf	8623	Bombali	ADM2	2014-09-03	64994
3733	SL	Sierra Leone	Bonthe	Deaths	1	41885	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-99.pdf	8624	Bonthe	ADM2	2014-09-03	64995
3739	SL	Sierra Leone	Kailahun	Deaths	220	41885	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-99.pdf	8626	Kailahun	ADM2	2014-09-03	65215
3745	SL	Sierra Leone	Kambia	Deaths	0	41885	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-99.pdf	8627	Kambia	ADM2	2014-09-03	65215
3751	SL	Sierra Leone	Kenema	Deaths	189	41885	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-99.pdf	8628	Kenema	ADM2	2014-09-03	65404
3757	SL	Sierra Leone	Koinadugu	Deaths	0	41885	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-99.pdf	8629	Koinadugu	ADM2	2014-09-03	65404
3763	SL	Sierra Leone	Kono	Deaths	3	41885	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-99.pdf	8630	Kono	ADM2	2014-09-03	65407
3769	SL	Sierra Leone	Moyamba	Deaths	4	41885	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-99.pdf	8631	Moyamba	ADM2	2014-09-03	65411
3775	SL	Sierra Leone	National	Deaths	452	41885	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-99.pdf	0			2014-09-03	65863
3781	SL	Sierra Leone	Port Loko	Deaths	4	41885	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-99.pdf	8632	Port Loko	ADM2	2014-09-03	65867
3787	SL	Sierra Leone	Pujehun	Deaths	1	41885	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-99.pdf	8633	Pujehun	ADM2	2014-09-03	65868
3793	SL	Sierra Leone	Tonkolili	Deaths	2	41885	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-99.pdf	8634	Tonkolili	ADM2	2014-09-03	65870
3799	SL	Sierra Leone	Western area rural	Deaths	2	41885	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-99.pdf	149746	Western Area Rural	ADM2	2014-09-03	65872
3805	SL	Sierra Leone	Western area urban	Deaths	4	41885	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-99.pdf	149745	Western Area Urban	ADM2	2014-09-03	65876
3811	GN	Guinea	Boffa	Deaths	16	41886	Gvt	Sitrep N142 5Sep	9	Boffa	ADM2	2014-09-04	65892
3817	GN	Guinea	Conakry	Deaths	57	41886	Gvt	Sitrep N142 5Sep	2	Conakry	ADM1	2014-09-04	65949
3823	GN	Guinea	Coyah	Deaths	1	41886	Gvt	Sitrep N142 5Sep	23	Coyah	ADM2	2014-09-04	65950
3829	GN	Guinea	Dabola	Deaths	4	41886	Gvt	Sitrep N142 5Sep	14	Dabola	ADM2	2014-09-04	65954
3835	GN	Guinea	Dinguiraye	Deaths	1	41886	Gvt	Sitrep N142 5Sep	15	Dinguiraye	ADM2	2014-09-04	65955
3841	GN	Guinea	Dubreka	Deaths	4	41886	Gvt	Sitrep N142 5Sep	24	Dubreka	ADM2	2014-09-04	65959
3847	GN	Guinea	Forécariah	Deaths	4	41886	Gvt	Sitrep N142 5Sep	0			2014-09-04	65963
3853	GN	Guinea	Gueckedou	Deaths	286	41886	Gvt	Sitrep N142 5Sep	38	Gueckedou	ADM2	2014-09-04	66249
3859	GN	Guinea	Kerouane	Deaths	1	41886	Gvt	Sitrep N142 5Sep	19	Kerouane	ADM2	2014-09-04	66250
3865	GN	Guinea	Kissidougou	Deaths	6	41886	Gvt	Sitrep N142 5Sep	17	Kissidougou	ADM2	2014-09-04	66256
3871	GN	Guinea	Kouroussa	Deaths	4	41886	Gvt	Sitrep N142 5Sep	20	Kouroussa	ADM2	2014-09-04	66260
3877	GN	Guinea	Macenta	Deaths	124	41886	Gvt	Sitrep N142 5Sep	40	Macenta	ADM2	2014-09-04	66384
3883	GN	Guinea	National	Deaths	534	41886	Gvt	Sitrep N142 5Sep	0			2014-09-04	66918
3889	GN	Guinea	Nzerekore	Deaths	6	41886	Gvt	Sitrep N142 5Sep	8	Nzerekore	ADM1	2014-09-04	66924
3895	GN	Guinea	Pita	Deaths	3	41886	Gvt	Sitrep N142 5Sep	36	Pita	ADM2	2014-09-04	66927
3901	GN	Guinea	Siguiri	Deaths	3	41886	Gvt	Sitrep N142 5Sep	22	Siguiri	ADM2	2014-09-04	66930
3907	GN	Guinea	Telimele	Deaths	10	41886	Gvt	Sitrep N142 5Sep	28	Telimele	ADM2	2014-09-04	66940
3913	GN	Guinea	Yomou	Deaths	4	41886	Gvt	Sitrep N142 5Sep	42	Yomou	ADM2	2014-09-04	66944
