pos	adm0_id	adm0_name	adm1_id	adm1_name	mkt_id	mkt_name	cm_id	cm_name	cur_id	cur_name	pt_id	pt_name	um_id	um_name	month_year	mp_month	mp_year	mp_price	mp_commoditysource	sdr_id	sdr_name	sdr_level
175	106	Guinea	40701	Conakry	355	"Yimbaya marché"	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	41365	4	2013	6500	WFP	0		
176	106	Guinea	40701	Conakry	355	"Yimbaya marché"	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	41334	3	2013	6000	WFP	0		
177	106	Guinea	40701	Conakry	355	"Yimbaya marché"	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	41306	2	2013	5250	WFP	0		
178	106	Guinea	40701	Conakry	355	"Yimbaya marché"	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	41275	1	2013	5200	WFP	0		
179	106	Guinea	40701	Conakry	355	"Yimbaya marché"	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	40544	1	2011	6000	WFP	0		
180	106	Guinea	40701	Conakry	354	Yéguéma	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40878	12	2011	9000	WFP	0		
181	106	Guinea	40701	Conakry	354	Yéguéma	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40848	11	2011	9000	WFP	0		
182	106	Guinea	40701	Conakry	354	Yéguéma	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40787	9	2011	12000	WFP	0		
183	106	Guinea	40701	Conakry	354	Yéguéma	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40756	8	2011	12000	WFP	0		
184	106	Guinea	40701	Conakry	354	Yéguéma	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40725	7	2011	12000	WFP	0		
185	106	Guinea	40701	Conakry	354	Yéguéma	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40695	6	2011	12000	WFP	0		
186	106	Guinea	40701	Conakry	354	Yéguéma	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40664	5	2011	12000	WFP	0		
187	106	Guinea	40701	Conakry	354	Yéguéma	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40634	4	2011	12000	WFP	0		
188	106	Guinea	40701	Conakry	354	Yéguéma	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40603	3	2011	11000	WFP	0		
189	106	Guinea	40701	Conakry	354	Yéguéma	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40575	2	2011	12000	WFP	0		
190	106	Guinea	40701	Conakry	354	Yéguéma	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40544	1	2011	11500	WFP	0		
191	106	Guinea	40701	Conakry	354	Yéguéma	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40513	12	2010	12500	WFP	0		
192	106	Guinea	40701	Conakry	354	Yéguéma	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40483	11	2010	11000	WFP	0		
193	106	Guinea	40701	Conakry	354	Yéguéma	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40452	10	2010	10000	WFP	0		
194	106	Guinea	40701	Conakry	354	Yéguéma	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40422	9	2010	8750	WFP	0		
195	106	Guinea	40701	Conakry	354	Yéguéma	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40391	8	2010	9250	WFP	0		
196	106	Guinea	40701	Conakry	354	Yéguéma	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40360	7	2010	7200	WFP	0		
197	106	Guinea	40701	Conakry	354	Yéguéma	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40330	6	2010	6500	WFP	0		
198	106	Guinea	40701	Conakry	354	Yéguéma	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40299	5	2010	7600	WFP	0		
199	106	Guinea	40701	Conakry	354	Yéguéma	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40269	4	2010	7125	WFP	0		
200	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	40878	12	2011	7000	WFP	0		
201	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	40848	11	2011	7500	WFP	0		
202	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	40787	9	2011	9000	WFP	0		
203	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	40756	8	2011	9000	WFP	0		
204	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	40725	7	2011	9000	WFP	0		
205	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	40695	6	2011	8500	WFP	0		
206	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	40664	5	2011	8500	WFP	0		
207	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	40634	4	2011	8000	WFP	0		
208	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	40603	3	2011	7750	WFP	0		
209	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	40575	2	2011	6250	WFP	0		
210	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	40544	1	2011	5950	WFP	0		
211	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	40513	12	2010	5500	WFP	0		
212	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	40483	11	2010	6167	WFP	0		
213	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	40452	10	2010	5500	WFP	0		
214	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	40422	9	2010	5500	WFP	0		
215	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	40391	8	2010	5500	WFP	0		
216	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	40360	7	2010	5500	WFP	0		
217	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	40330	6	2010	5000	WFP	0		
218	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	40299	5	2010	5000	WFP	0		
219	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	40269	4	2010	5000	WFP	0		
220	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	40148	12	2009	3750	WFP	0		
221	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	40118	11	2009	3920	WFP	0		
222	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	40087	10	2009	4441.5	WFP	0		
223	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	40057	9	2009	4683	WFP	0		
224	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	40026	8	2009	4787.5	WFP	0		
225	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	39995	7	2009	4900	WFP	0		
226	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	39965	6	2009	4794	WFP	0		
227	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	39934	5	2009	4712.5	WFP	0		
228	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	39904	4	2009	4420.5	WFP	0		
229	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	39873	3	2009	4030	WFP	0		
230	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	39845	2	2009	4169	WFP	0		
231	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	39814	1	2009	4500	WFP	0		
232	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	39783	12	2008	4412.5	WFP	0		
233	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	39753	11	2008	4624.5	WFP	0		
234	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	39722	10	2008	5549.5	WFP	0		
235	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	39692	9	2008	5900	WFP	0		
236	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	39661	8	2008	5512.5	WFP	0		
237	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	39630	7	2008	5464.5	WFP	0		
238	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	39600	6	2008	5170	WFP	0		
239	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	39569	5	2008	4800	WFP	0		
240	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	39539	4	2008	3925	WFP	0		
241	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	39508	3	2008	3550	WFP	0		
242	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	39479	2	2008	3225	WFP	0		
243	106	Guinea	40701	Conakry	354	Yéguéma	71	"Rice (Local)"	54	GNF	15	Retail	5	KG	39448	1	2008	3100	WFP	0		
244	106	Guinea	40701	Conakry	354	Yéguéma	97	Sugar	54	GNF	15	Retail	5	KG	40787	9	2011	9000	WFP	0		
245	106	Guinea	40701	Conakry	354	Yéguéma	97	Sugar	54	GNF	15	Retail	5	KG	40756	8	2011	9000	WFP	0		
246	106	Guinea	40701	Conakry	354	Yéguéma	97	Sugar	54	GNF	15	Retail	5	KG	40725	7	2011	9000	WFP	0		
247	106	Guinea	40701	Conakry	354	Yéguéma	97	Sugar	54	GNF	15	Retail	5	KG	40544	1	2011	10000	WFP	0		
248	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41913	10	2014	6000	WFP	0		
249	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41883	9	2014	6000	WFP	0		
250	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41852	8	2014	6000	WFP	0		
251	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41760	5	2014	8000	WFP	0		
252	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41730	4	2014	8000	WFP	0		
253	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41699	3	2014	8000	WFP	0		
254	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41671	2	2014	6500	WFP	0		
255	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41640	1	2014	6500	WFP	0		
256	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41609	12	2013	7500	WFP	0		
257	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41579	11	2013	7000	WFP	0		
258	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41518	9	2013	7000	WFP	0		
259	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41487	8	2013	7000	WFP	0		
260	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41426	6	2013	8000	WFP	0		
261	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41395	5	2013	8000	WFP	0		
262	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41365	4	2013	8000	WFP	0		
263	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41334	3	2013	8000	WFP	0		
264	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41306	2	2013	8000	WFP	0		
265	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41275	1	2013	8000	WFP	0		
266	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41913	10	2014	2000	WFP	0		
267	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41883	9	2014	2000	WFP	0		
268	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41852	8	2014	2000	WFP	0		
269	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41760	5	2014	2000	WFP	0		
270	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41730	4	2014	2000	WFP	0		
271	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41699	3	2014	2000	WFP	0		
272	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41671	2	2014	2000	WFP	0		
273	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41640	1	2014	2000	WFP	0		
274	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41609	12	2013	2000	WFP	0		
275	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41518	9	2013	2000	WFP	0		
276	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41487	8	2013	2000	WFP	0		
277	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41426	6	2013	2000	WFP	0		
278	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41395	5	2013	2000	WFP	0		
279	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41365	4	2013	2000	WFP	0		
280	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41334	3	2013	2000	WFP	0		
281	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41306	2	2013	2000	WFP	0		
282	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41275	1	2013	2000	WFP	0		
283	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41153	9	2012	2500	WFP	0		
284	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41122	8	2012	2500	WFP	0		
285	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41091	7	2012	9000	WFP	0		
286	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41061	6	2012	2000	WFP	0		
287	106	Guinea	40703	Kankan	357	Dibida	139	Fish	54	GNF	15	Retail	33	Unit	41456	7	2013	20000	WFP	0		
288	106	Guinea	40703	Kankan	357	Dibida	63	Gari	54	GNF	15	Retail	5	KG	41153	9	2012	5000	WFP	0		
289	106	Guinea	40703	Kankan	357	Dibida	63	Gari	54	GNF	15	Retail	5	KG	41122	8	2012	5000	WFP	0		
290	106	Guinea	40703	Kankan	357	Dibida	63	Gari	54	GNF	15	Retail	5	KG	41091	7	2012	7000	WFP	0		
291	106	Guinea	40703	Kankan	357	Dibida	63	Gari	54	GNF	15	Retail	5	KG	41061	6	2012	1000	WFP	0		
292	106	Guinea	40703	Kankan	357	Dibida	69	"Maize Grains"	54	GNF	15	Retail	5	KG	41456	7	2013	5000	WFP	0		
293	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41913	10	2014	27000	WFP	0		
294	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41883	9	2014	27000	WFP	0		
295	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41852	8	2014	27000	WFP	0		
296	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41791	6	2014	25000	WFP	0		
297	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41760	5	2014	27000	WFP	0		
298	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41730	4	2014	28000	WFP	0		
299	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41699	3	2014	27000	WFP	0		
300	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41671	2	2014	27000	WFP	0		
301	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41640	1	2014	27000	WFP	0		
302	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41609	12	2013	28000	WFP	0		
303	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41579	11	2013	25000	WFP	0		
304	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41518	9	2013	25000	WFP	0		
305	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41487	8	2013	25000	WFP	0		
306	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41456	7	2013	25000	WFP	0		
307	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41426	6	2013	25000	WFP	0		
308	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41395	5	2013	25000	WFP	0		
309	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41365	4	2013	25000	WFP	0		
310	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41334	3	2013	25000	WFP	0		
311	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41306	2	2013	25000	WFP	0		
312	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41275	1	2013	25000	WFP	0		
313	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41153	9	2012	25000	WFP	0		
314	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41122	8	2012	26000	WFP	0		
315	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41091	7	2012	3000	WFP	0		
316	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41061	6	2012	25000	WFP	0		
317	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	41913	10	2014	9000	WFP	0		
318	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	41883	9	2014	16000	WFP	0		
319	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	41852	8	2014	15000	WFP	0		
320	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	41791	6	2014	15000	WFP	0		
321	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	41760	5	2014	13000	WFP	0		
322	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	41730	4	2014	13000	WFP	0		
323	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	41699	3	2014	13000	WFP	0		
324	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	41671	2	2014	9000	Government	0		
325	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	41640	1	2014	12000	WFP	0		
326	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	41609	12	2013	10000	WFP	0		
327	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	41579	11	2013	10000	WFP	0		
328	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	41518	9	2013	9000	WFP	0		
329	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	41487	8	2013	9000	WFP	0		
330	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	41456	7	2013	15000	WFP	0		
331	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	41426	6	2013	15000	WFP	0		
332	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	41395	5	2013	15000	WFP	0		
333	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	41365	4	2013	15000	WFP	0		
334	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	41334	3	2013	14500	WFP	0		
335	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	41306	2	2013	14000	WFP	0		
336	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	41275	1	2013	14000	WFP	0		
337	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	41153	9	2012	7500	WFP	0		
338	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	41122	8	2012	7500	WFP	0		
339	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	41091	7	2012	2000	WFP	0		
340	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	41061	6	2012	8000	WFP	0		
341	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40878	12	2011	10000	WFP	0		
342	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40848	11	2011	10000	WFP	0		
343	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40787	9	2011	10000	WFP	0		
344	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40756	8	2011	10000	WFP	0		
345	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40725	7	2011	10000	WFP	0		
346	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40695	6	2011	9500	WFP	0		
347	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40603	3	2011	10000	WFP	0		
348	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40575	2	2011	9000	WFP	0		
349	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40544	1	2011	11000	WFP	0		
350	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40513	12	2010	8000	WFP	0		
351	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40483	11	2010	6500	WFP	0		
352	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40452	10	2010	5000	WFP	0		
353	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40422	9	2010	7500	WFP	0		
354	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40391	8	2010	7500	WFP	0		
355	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40360	7	2010	6900	WFP	0		
356	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40330	6	2010	6500	WFP	0		
357	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40299	5	2010	7000	WFP	0		
358	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40269	4	2010	6000	WFP	0		
359	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40238	3	2010	6188	WFP	0		
360	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40210	2	2010	6375	WFP	0		
361	106	Guinea	40703	Kankan	357	Dibida	62	"Oil (Palm)"	54	GNF	15	Retail	15	L	40179	1	2010	7000	WFP	0		
362	106	Guinea	40703	Kankan	357	Dibida	173	Onion	54	GNF	15	Retail	5	KG	41791	6	2014	8000	WFP	0		
363	106	Guinea	40703	Kankan	357	Dibida	173	Onion	54	GNF	15	Retail	5	KG	41671	2	2014	8000	Government	0		
364	106	Guinea	40703	Kankan	357	Dibida	174	Peanut	54	GNF	15	Retail	5	KG	41791	6	2014	9000	WFP	0		
365	106	Guinea	40703	Kankan	357	Dibida	83	Potatoes	54	GNF	15	Retail	5	KG	41852	8	2014	10000	WFP	0		
366	106	Guinea	40703	Kankan	357	Dibida	83	Potatoes	54	GNF	15	Retail	5	KG	41791	6	2014	9000	Gov	0		
367	106	Guinea	40703	Kankan	357	Dibida	83	Potatoes	54	GNF	15	Retail	5	KG	41760	5	2014	7000	Gov	0		
368	106	Guinea	40703	Kankan	357	Dibida	83	Potatoes	54	GNF	15	Retail	5	KG	41730	4	2014	12000	WFP	0		
369	106	Guinea	40703	Kankan	357	Dibida	64	"Rice (Imported)"	54	GNF	15	Retail	5	KG	41913	10	2014	5000	WFP	0		
370	106	Guinea	40703	Kankan	357	Dibida	64	"Rice (Imported)"	54	GNF	15	Retail	5	KG	41883	9	2014	5000	WFP	0		
371	106	Guinea	40703	Kankan	357	Dibida	64	"Rice (Imported)"	54	GNF	15	Retail	5	KG	41852	8	2014	5000	WFP	0		
372	106	Guinea	40703	Kankan	357	Dibida	64	"Rice (Imported)"	54	GNF	15	Retail	5	KG	41791	6	2014	5500	WFP	0		
373	106	Guinea	40703	Kankan	357	Dibida	64	"Rice (Imported)"	54	GNF	15	Retail	5	KG	41760	5	2014	5000	WFP	0		
